City,Price (CHF/Month),Net Price,Additional Costs,Rooms,Living Space,Street,PLZ/City,Description,Eigenschaften,Hauptangaben,Listing URL
Zurich,1’115.–,CHF 945.–,CHF 170.–,1,"31
m2","Steingrüeblistrasse 22,",9000 St.Gallen,"Gestaltung der Wohnung ganz nach deinen tagesaktuellen Bedürfnissen?
Mit den MOVEment Wohnungen ist dies möglich! Mittels einzelnen, verschiebbaren Modulen lässt sich deine Wohnung so nutzen wie du sie gerade benötigst - ob Wohnen, Arbeiten, Sport, Schlafen, alles ist möglich.

Im neuen Lebensraum Stadtsägi findest du bestimmt das passende Zuhause um dich wohlzufühlen.

angesagtes, aufstrebendes Viertel
rund 190 unterschiedliche Wohnangebote
""Sägiplatz"" mit Restaurant und Verkaufsflächen
Gemeinschaftsräume
Neugierig? Weitere Informationen zur Stadtsägi findest du auf der Projektwebsite stadtsaegi.ch

Wir freuen uns auf deine Kontaktaufnahme und stehen bei Fragen gerne zur Verfügung.

*Bitte beachte, dass es sich bei den Bildern um Visualisierungen handelt, welche leicht vom Original abweichen können.",,"{'Verfügbarkeit:': '01.02.2026', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1', 'Etage:': '1', 'Wohnfläche:': '31 m2'}",https://www.immoscout24.ch/mieten/4001928119
Zurich,1’750.–,CHF 1’500.–,CHF 250.–,3.5,"91
m2","Wolfganghof 19a,",9014 St. Gallen,"Für aktive Singles oder Paare! Ob mit dem Bike über die ""Ganggelibrugg"" ins Appenzeller-Mittelland oder auf eine Joggingrunde um den Gübsensee, beide Ausflugsziele sind vom Wolfganghof aus rasch erreicht.

Zur Lage: Der Wolfganghof ist eine ruhige, aber doch familiäre Wohnsiedlung ohne Durchgangsverkehr mit Quartierladen. Die Bushaltestelle und der Bahnhof Haggen sind in wenigen Minuten zu Fuss erreichbar und sorgen für eine rasche Verbindung ins Stadtzentrum.

Die Wohnung mit 3.5-Zimmer hat ausserdem diese Vorzüge:
- Wohnküche mit Geschirrspüler, Glaskeramikherd und Balkon
- Bad/WC und Dusche/WC
- Parkett- und Plattenbeläge
- Einbauschränke
- Wohnzimmer mit Terrasse mit Abendsonne
- Kellerabteil
- kein Lift

Verfügbar ab 1.4.2025 oder nach Vereinbarung.

Ein Einstellplatz oder E-EINSTELLPLATZ in der Tiefgarage kann dazu gemietet werden.

Die Fotos sind von einer typgleichen Wohnung (seitenverkehrt).

Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"" und wählen danach den Besichtigungstermin.",,"{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '2', 'Wohnfläche:': '91 m2', 'Letztes Renovationsjahr:': '2016', 'Baujahr:': '1986'}",https://www.immoscout24.ch/mieten/4001872600
Zurich,2’195.–,CHF 1’895.–,CHF 300.–,4.5,"102
m2","Zwinglistrasse 19,",9000 St. Gallen,"Wir vermieten per 01.03.2025 oder nach Vereinbarung eine helle grosszügige 4.5-Zimmerwohnung, welche folgenden Ausbaustandard zu bieten hat:  
  - Wohn-/Schlafzimmer mit Parkettboden
- Küche mit Kühlschrank, Dampfabzug und Geschirrspüler
- schöner Essbereich
- Bad mit Badewanne
- sep. WC mit Dusche
- Cheminée im Wohnzimmer 
- Balkon
  Diverse Einkaufsmöglichkeiten sind in nur wenigen Gehminuten erreichbar. Ebenso ist der Bahnhof St. Gallen in weniger als 10 Gehminuten erreichbar. 
  Lassen Sie sich bei einer Besichtigung von der Wohnung überzeugen.
  Wir freuen uns auf Sie!","Balkon / Terrasse, Cheminée, Stromanschluss, Wasseranschluss, Abwasseranschluss","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4.5', 'Etage:': '1', 'Wohnfläche:': '102 m2', 'Baujahr:': '1971'}",https://www.immoscout24.ch/mieten/4001869221
Zurich,980.–,CHF 860.–,CHF 120.–,1.5,"44
m2","Moosstrasse 43,",9014 St. Gallen,"Sehr sonnige 11/2-Zimmerwohnung mit wunderbarer Aussicht
moderne Küche: Backofen selbstreinigend, Induktion,  Geschirrspüler, Granitabdeckung
Wohnbereich Parkett (neu)
Bad/WC/Gang Steinplatten
Balkon mit schöner Aussicht
Einbauschränke
Réduit (Abstellraum) mit Waschmaschine / Tumbler
Kellerabteil
sämtliche Grossverteiler (Migros, Coop, Aldi, Lidl, Ottos) in kurzer Gehdistanz
beste Verkehrsanbindung mit Bus und Zug
Fotos von baugleicher Wohnung","Balkon / Terrasse, Reduit, Geschirrspüler, Waschmaschine, Kabel-TV, Aussicht, Lift","{'Verfügbarkeit:': '01.05.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1.5', 'Etage:': '1', 'Anzahl Etagen:': '11', 'Wohnfläche:': '44 m2'}",https://www.immoscout24.ch/mieten/4001867213
Zurich,1’490.–,CHF 1’240.–,CHF 250.–,2.5,"44
m2","Haldenstrasse 1,",9000 St. Gallen,"Entdecken Sie diese charmante 2.5-Zimmer-Wohnung im ersten Stock eines modernen Gebäudes in der begehrten Haldenstrasse in St. Gallen. Mit einer Wohnfläche von 43.7 m² bietet diese Wohnung den perfekten Rückzugsort für Singles oder Paare, die das urbane Leben schätzen.
Highlights der Wohnung:
Frisch renoviert: Die Wohnung wurde 2022 umfassend renoviert und präsentiert sich in einem top-modernen Zustand.
Barrierefreiheit: Die Wohnung ist rollstuhlgerecht und verfügt über einen Aufzug für maximalen Komfort.
Moderne Ausstattung: Die Wohnung ist mit Kabel-TV und einem Geschirrspüler ausgestattet.
Lage und Umgebung:
Zentrale Lage in der Haldenstrasse 1, 9000 St. Gallen
Ruhige Umgebung mit geringer Lärm- und Verkehrsbelastung
Sonnige Lage, besonders im Sommer
Neumarkt in wenigen gehminuten zu erreichen
Zusätzliche Vorteile:
Haustiere erlaubt
Garagenplatz kann dazu gemietet werden
Diese Wohnung bietet eine perfekte Kombination aus städtischem Leben und Ruhe. Mit ihrer zentralen Lage, dem atemberaubenden Ausblick und der modernen Ausstattung ist sie ideal für Singles oder Paare, die das Stadtleben in vollen Zügen geniessen möchten.
Vereinbaren Sie noch heute eine Besichtigung und lassen Sie sich von diesem einzigartigen Wohnerlebnis in St. Gallen überzeugen!","Geschirrspüler, Kabel-TV, Aussicht, Rollstuhlgängig, Garage, Lift","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': '1', 'Wohnfläche:': '44 m2', 'Letztes Renovationsjahr:': '2022'}",https://www.immoscout24.ch/mieten/4001812944
Zurich,2’280.–,CHF 1’950.–,CHF 330.–,3.5,N/A,"Spisergasse 15,",9000 St. Gallen,"Wohnung
Diese schöne 3.5 Zimmer-Maisonettewohnung befindet sich im Dachgeschoss in der Spisergasse 15 in St. Gallen. 133 m2 laden zum Wohnen und Geniessen ein.
Profitieren Sie von den folgenden Vorzügen dieser Wohnung:
Küche mit Glaskeramikkochfeld, Backofen, Steamer, Geschirrspüler und Kühlschrank mit separatem Tiefkühler
Nasszelle mit Badewanne, Toilette und Lavabo
Gäste-Toilette mit Lavabo direkt neben dem Eingangsbereich
Ankleideraum neben Schlafzimmer
sep. Abstellraum mit Anschluss für Waschmaschine
Zugang zur Terrasse vom oberen Stockwerk
Aussicht über Altstadt St. Gallen
hochwertiger Parkett im Korridor, Wohn- und Schlafzimmer
Glasfaseranschluss im Wohnzimmer
geräumiges Kellerabteil mit Stromanschluss im Untergeschoss
Die Überbauung Spisermarkt überzeugt mit folgenden Merkmalen:
Gemeinschaftswaschküche im selben Stockwerk wie die Wohnung
Aufzug in allen Liegenschaften
Migros über Innenhof direkt erreichbar
Entsorgungsstelle im UG
Veloraum im UG
Haben wir Ihr Interesse geweckt? Dann freut sich Claudia Alder auf Ihre Kontaktaufnahme unter 071 388 90 91 / claudia.alder@ibsg.ch.","Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Lift","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Maisonette / Duplex', 'Anzahl Zimmer:': '3.5', 'Anzahl Badezimmer:': '1', 'Etage:': '4', 'Nutzfläche:': '133 m2'}",https://www.immoscout24.ch/mieten/4001771961
Zurich,2’210.–,CHF 1’950.–,CHF 260.–,4.5,"96
m2","Ahornstrasse 23,",9000 St. Gallen,"Die Überbauung Waldacker erfüllt alle Ansprüche an ein smartes und nachhaltiges Wohnen.

Zu vermieten
4.5-Zimmerwohnung mit 95.5 m2 mit Wintergarten und Sitzplatz

Die Wohnung bietet Ihnen folgenden Komfort
offener Wohn- und Essbereich (36.6 m2)
moderne Küche mit Electrolux-Geräten (Induktionskochfeld, Kombi-Steamer-Backofen, Geschirrspüler, Kühlschrank mit 3 separaten Gefrierschubladen)
Nasszelle mit Dusche und Glastrennwand
Bad mit WC, Unterbaumöbel
Eichenparkett verlegt in Schiffsverband
Garderobenschrank
Sitzplatz in Laubengang (7.8 m2) mit Outdoorvorhängen
Waschmaschine und Wäschetrockner Electrolux
Fussbodenheizung mit Einzelraumregulierung (Fernwärme)
jede Wohnung ist mit eSMART-Technologie ausgestattet
Verbundrafflamellenstoren
Vertikal-Ausstellmarkise bei Wintergarten
Lift
Briefkastenanlage und Paketboxen
Gemeinschaftsraum

Die Highlights der Siedlung
Die Wohnungen werden nach SNBS (Standard nachhaltiges Bauen Schweiz) gebaut
hauseigene Fotovoltaikanlage, der produzierte Strom kann direkt vom Mieter bezogen werden
Es werden zwei Mobility-Autos (Elektro-Auto und ein Kombi) zur Verfügung stehen, das Jahresabo für die Mieter der Überbauung Waldacker ist kostenlos. Nur der konkrete Verbrauch wird verrechnet.
234 gedeckte Veloabstellplätze mit Veloflickstation im Untergeschoss mit Lademöglichkeit für E-Velo-Akkus in separaten mietbaren Schliessfach und zusätzliche Veloabstellplätze im Aussenbereich
gedeckte Besucher-Parkplätze

Die Überbauung Waldacker bietet eine familien- und kinderfreundliche Umgebung. Schulen, Kindergärten, Naherholungsgebiet Burgweiher sowie die Bushaltestellen Waldacker oder Schönenwegen sind in unmittelbarer Nähe.
Der digitale Bewerbungsprozess ist über die Webseite möglich.
Für die Beantwortung Ihrer Fragen oder zur Vereinbarung einer virtuellen Begehung stehen wir Ihnen gerne zur Verfügung.
Weitere Informationen finden Sie auf der Webseite: www.waldacker.ch","Haustiere erlaubt, Balkon / Terrasse, Garage, Lift, Minergie Bauweise","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4.5', 'Etage:': '2', 'Wohnfläche:': '96 m2', 'Baujahr:': '2022'}",https://www.immoscout24.ch/mieten/4001747490
Zurich,3’275.–,CHF 2’995.–,CHF 280.–,5.5,"175
m2","Rötelistrasse 4,",9000 St. Gallen,"Wir vermieten nach Vereinbarung in einem bevorzugten Wohnquartier eine moderne, grosszügige 5.5 Zimmer – Maisonettewohnung mit 175.7m2.
Ob eine Wohngemeinschaft mit Freunden oder eine grosse Familienwohnung, die Lage bietet Ihnen alle Möglichkeiten. Die Schulen und Kindergärten, sowie der Bahnhof St. Gallen und das Stadtzentrum sind in 10min zu Fuss zu erreichen.
Die «Überbauung Plätzli» befindet sich an ruhiger, familien- und kinderfreundlicher Lage am westlichen Rosenberg in St. Gallen. Die Liegenschaft ist in einem parkähnlichen Gelände im Grünen.
Die Wohnung verfügt über eine grosszügige Küche mit Geschirrspüler, Glaskeramikherd, Granitabdeckung, Kombi-Steamer-Backofen und Kühlschrank mit 3 separaten Gefrierschubladen.
In jeder Etage separates WC mit Lavabo und einer begehbare Dusche mit Glastrennwand
Badezimmer mit Badewanne, Doppellavabo, Spiegelschrank und Nische mit Anschluss für Waschturm.
Die Küche, Badezimmer und Duschen/WC sind saniert.
Die Böden sind durchgehend aus hochwertigem Parkett mit Bodenheizung für jedes einzelne Zimmer (Thermostat).
Die Wohnung hat 2 Balkone und einer grossen Galerie.
Kellerabteil und 2 Reduit bieten zusätzlichen Platz.
Tiefgaragenplätze können auf Wunsch für CHF 175.00 pro Monat dazu gemietet werden.
Umgebung:
Kindergarten                   550m                     8min
Primarschule                   280m                     3min
Oberstufenschule            1,1 km                   15min
Universität St. Gallen       450m                     7min
Öffentlicher Verkehr         75m                      1min
Bahnhof (Stadtzentrum)   750m                     10min
Autobahn                        650m                     2min (Auto)
Bäckerei                         500m                     7min
Restaurant                      200m                     2min
Bar                                 550m                     7min
Migros                            900m                     10min
Freibad                           2.1km                    30min
 Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihren Anruf und zeigen Ihnen gerne die Wohnung unverbindlich.","Balkon / Terrasse, Kabel-TV, Cheminée, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '5.5', 'Anzahl Badezimmer:': '1', 'Etage:': 'EG', 'Anzahl Etagen:': '2', 'Wohnfläche:': '175 m2', 'Letztes Renovationsjahr:': '2018'}",https://www.immoscout24.ch/mieten/4001736105
Zurich,1’680.–,CHF 1’580.–,CHF 100.–,2.5,"39
m2","Löwengasse 3,",9000 St. Gallen,"Jetzt informieren: www.loewengasse3.ch

An bester Lage im Herzen der Altstadt St. Gallen entstehen an der Löwengasse 3 exklusive und sehr hochwertige Mietwohnungen mit Lift, Balkon oder eigener Dachterrasse.

Diese geniale 2.5 Zimmer Wohnung im 3.OG überzeugt mit folgenden Highlights:
- durchdachtes Grundrisskonzept
- hell und lichtdurchflutet
- stylische Ruf Design Küche mit hochwertiger Chromstahlabdeckung, Induktion-Kochfeld und Kombisteamer
- grosszügiges Bad mit Dusche, Unterbaumöbel und Spiegelschrank
- praktischer Einbauschrank
- Parkettboden aus Eichenholz
- Balkon und Lift vorhanden
- eigene WA & TU im Waschsalon im UG
- Entsorgungsraum im UG vorhanden
- u.v.m.

Wie gefällt Ihnen diese wunderschöne Mietwohnung? Bestellen Sie die Vermietungsdokumentation mit weiteren Informationen oder kontaktieren Sie IMMOBUTLER®, Monika Rufer unter +41 71 580 58 51 oder rufer@immobutler.ch.","Rollstuhlgängig, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': '3', 'Anzahl Etagen:': '3', 'Wohnfläche:': '39 m2', 'Baujahr:': '2024'}",https://www.immoscout24.ch/mieten/4001651183
Zurich,3’790.–,CHF 3’530.–,CHF 260.–,5.5,"107
m2","Löwengasse 3,",9000 St. Gallen,"Jetzt informieren: www.loewengasse3.ch

An bester Lage im Herzen der Altstadt St. Gallen entstehen an der Löwengasse 3 exklusive und sehr hochwertige Mietwohnungen mit Lift, Balkon oder eigener Dachterrasse.

Diese exklusive 5.5 Zimmer Maisonettewohnung im 4. & 5.OG mit zwei Terrassen überzeugt mit folgenden Highlights:
- durchdachtes Grundrisskonzept
- hell, lichtdurchflutet und ruhige Zimmer
- stylische Ruf Design Küche mit hochwertiger Chromstahlabdeckung, Induktion-Kochfeld und Kombisteamer
- grosszügiges Bad mit Dusche, Unterbaumöbel und Spiegelschrank
- direkter Zugang von der Wohnung zur eigenen Dachterrasse sowie einer weiteren privaten Terrasse
- praktischer Einbauschrank
- Parkettboden aus Eichenholz
- Lift vorhanden
- Raumhöhe 2.52m
- Begegnungszone
- eigene WA & TU im Waschsalon im UG
- Entsorgungsraum im UG vorhanden
- u.v.m.

Wie gefällt Ihnen diese exklusive Mietwohnung? Bestellen Sie die Vermietungsdokumentation mit weiteren Informationen oder kontaktieren Sie IMMOBUTLER®, Monika Rufer unter +41 71 580 58 51 oder rufer@immobutler.ch.","Rollstuhlgängig, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Maisonette / Duplex', 'Anzahl Zimmer:': '5.5', 'Etage:': '4', 'Anzahl Etagen:': '4', 'Wohnfläche:': '107 m2', 'Baujahr:': '2024'}",https://www.immoscout24.ch/mieten/4001651180
Zurich,1’920.–,CHF 1’770.–,CHF 150.–,3.5,"57
m2","Löwengasse 3,",9000 St. Gallen,"Jetzt informieren: www.loewengasse3.ch h

An bester Lage im Herzen der Altstadt St. Gallen entstehen an der Löwengasse 3 exklusive und sehr hochwertige Mietwohnungen mit Lift, Balkon oder eigener Dachterrasse.

Diese einzigartige und helle Maisonettewohnung im 2. & 3.OG überzeugt mit folgenden Highlights:
- durchdachtes Grundrisskonzept
- hell, lichtdurchflutet und ruhige Zimmer
- stylische Ruf Design Küche mit hochwertiger Chromstahlabdeckung, Induktion-Kochfeld und Kombisteamer
- grosszügiges Bad mit Dusche, Unterbaumöbel und Spiegelschrank
- praktischer Einbauschrank
- Parkettboden aus Eichenholz
- Balkon und Lift vorhanden
- Raumhöhe 2.42m
- Begegnungszone
- eigene WA & TU im Waschsalon im UG
- Entsorgungsraum im UG vorhanden
- u.v.m.

Wohnungsangebot 3.5 Zimmer:
Maisonette-Whg. mit Dachterrasse ab CHF 2'680.--
Etagenwohnung mit Balkon CHF 2'490.--

Wie gefällt Ihnen diese einzigartige Mietwohnung? Bestellen Sie die Vermietungsdokumentation mit weiteren Informationen oder kontaktieren Sie IMMOBUTLER®, Monika Rufer unter +41 71 580 58 51 oder rufer@immobutler.ch.","Rollstuhlgängig, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Maisonette / Duplex', 'Anzahl Zimmer:': '3.5', 'Etage:': '3', 'Anzahl Etagen:': '2', 'Wohnfläche:': '57 m2', 'Baujahr:': '2024'}",https://www.immoscout24.ch/mieten/4001651173
Zurich,700.–,N/A,N/A,27,N/A,"Teufener Strasse 170,",9012 St. Gallen,"Möblierte und frisch sanierte WG-Wohnungen
In diesem am Stadtrand Gelegene Mehrfamilienhaus jedoch in unmittelbarer Nähe zum Zentrum St. Gallen, werden 27 umfassend sanierte Zimmer vermietet. Das Mehrfamilienhaus erstreckt sich über 4 Etagen und bietet ein komplettes Angebot für die Mieter und Mieterinnen. Für alleinstehende Personen, Studentinnen und Studenten bietet diese Liegenschaft optimale Voraussetzungen.
Eine Zusammenfassung der Highlights und Eigenschaften:
Erstbezug, per sofort möglich
10 Wohnungen mit 27 Zimmern
Zimmer bis zu 16m2
Pro Wohnung drei Zimmer mit eigener Küche und Badezimmer
Eigene Waschmaschine und Tumbler (V-Zug) pro Wohnung
Plattenboden im ganzen Haus
12 Aussenparkplätze stehen zusätzlich für CHF 50.-/Monat pro Parkplatz zur Verfügung
Nutzbarer Balkon mit Aussicht
Offene Küche mit allen Notwendigen Geräten
Öffentlicher Verkehr in unmittelbarer Nähe
Pro Wohnung steht ein Wireless-Zugang mit Passwortgeschützter Zugange zur Verfügung
Alle Schlafzimmer werden möbliert angeboten. Möbliertes Zimmer beinhaltet ein Bett, ein Kleiderschrank, ein Schreibtisch mit Bürostuhl und einen Spiegel.
Allgemeiner Veloraum im Untergeschoss
Ein Kellerabteil pro Wohnung
Gemeinschaftlicher Aussenbereich mit ausgehdentem Gartenbereich zum Grillen und Festen ohne unmittelbarer Nachbar am Waldrand.
Bei Fragen oder für eine Besichtigung stehen wir Ihnen sehr gerne zur Verfügung. Einen Einblick der Wohnungen erhalten Sie anhand der Bilder sowie Grundrisspläne.","Balkon / Terrasse, Waschmaschine, Tumbler, Parkplatz","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '27', 'Anzahl Badezimmer:': '10', 'Anzahl Etagen:': '5', 'Letztes Renovationsjahr:': '2024'}",https://www.immoscout24.ch/mieten/4001570307
Zurich,1’645.–,CHF 1’470.–,CHF 175.–,3.5,N/A,"Schorenstrasse 56,",9000 St. Gallen,"Korridor/Wohnzimmer, Bad und Küche mit hellen Plattenböden.
Zimmer mit Vinylböden.
Forsterküche mit Glaskeramik-Rechaud und Geschirrspüler.
Bad/WC mit Badewanne, Dusche und Doppellavabo.
Verglaster Balkon.
Wandschränke im Korridor.
Sonnige und ruhige Lage im Schorenquartier.","Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '3', 'Nutzfläche:': '84 m2'}",https://www.immoscout24.ch/mieten/4001496117
Zurich,1’990.–,CHF 1’815.–,CHF 175.–,3.5,N/A,"Schorenstrasse 56,",9000 St. Gallen,"Korridor/Wohnzimmer, Bad und Küche mit hellen Plattenböden.
Küche mit Glaskeramik-Rechaud und Geschirrspüler.
Bad/WC mit Badewanne, Dusche und Doppellavabo.
Verglaster Balkon.
Separate Dachterrasse mit Aussicht auf den Bodensee
Wandschränke im Korridor.
Sonnige und ruhige Lage im Schorenquartier.","Haustiere erlaubt, Kabel-TV, Cheminée, Aussicht auf den See, Rollstuhlgängig, Kinderfreundlich, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Anzahl Badezimmer:': '1', 'Etage:': '8', 'Nutzfläche:': '77 m2'}",https://www.immoscout24.ch/mieten/4001467830
Zurich,N/A,N/A,N/A,1,"164
m2","Haldenhof 6,",9000 St. Gallen,"Die Ueberbauung Haldenhof St. Gallen entsteht an bester Lage in St. Gallen und bietet einen hohen Ausbaustandard.
Die Bodenbeläge bestehen aus Eichen-Parkett in den Zimmern  und Feinsteinzeugplatten in den Nasszellen. Die Wände und Decken sind mit Weissputz gestrichen. 3.5 und 4.5-Zimmer-Wohnungen sind mit zwei Nasszellen ausgestattet. Die Nasszellen in den 4.5-Zimmer-Wohnungen und Attika-Wohnungen verfügen über einen Anschluss für Waschtürme. Die Waschtürme können über uns zu einem günstigen Preis bestellt werden. Für die kleineren Wohnungen sind gemeinschaftliche Wascküchen vorhanden. Die Wintergärten und Loggias sind mit Terrassenplatten, Knickarmmarkise und eine umlaufende 1-Fach Verglasung, welche komplett geöffnet werden kann, ausgestattet. Jede Wohnung verfügt über ein Kellerabteil.
zentrale Heizungsanlage: Erdsondenheizung
Wohnungen verfügen über Bodenheizung.
Es entsteht eine Mehrstöckige Tiefgarage, welche direkt mit den Häuser verbunden ist und über Anschlussmöglichkeiten für E-Autos und E-Bikes verfügt.
Die Liegenschaften verfügen über einen Lift bis in die Tiefgarage.
Falls wir Ihr Interesse geweckt haben, zögern Sie nicht uns anzurufen oder ein E-Mail zu senden.","Haustiere erlaubt, Geschirrspüler, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Neubau, Minergie zertifiziert, Hochparterre","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1', 'Anzahl Etagen:': '7', 'Wohnfläche:': '164 m2', 'Nutzfläche:': '164 m2', 'Baujahr:': '2021'}",https://www.immoscout24.ch/mieten/3003135915
Zurich,1’250.–,CHF 1’150.–,CHF 100.–,1.5,"52
m2","Oberstrasse 106,",9000 St. Gallen,"Wir suchen neue Bewohner für unsere 1.5-Zimmer-Mietwohnung an der Oberstrasse 106 in St. Gallen.
Dieses Mietobjekt überzeugt durch folgende Eigenschaften:
Hochwertiger Boden
Kompakte und moderne Einbauküche
Helle und grosszügig geschnittene Zimmer
Nasszelle mit Toilette, Dusche und Badewanne
Einbauschrank / Garderobe im Eingangsbereich
Eigenes Estrichabteil
Gemeinschaftliche Waschküche und Trockenraum im Untergeschoss
Das Gebäude verfügt über keinen Personenlift.
Die Mietkaution beträgt zwei Monatsmieten und muss auf ein Mieterkautionssparkonto bei der Bank Ihrer Wahl einbezahlt werden. (SwissCaution oder andere Kautionsversicherungen werden nicht akzeptiert)","Haustiere erlaubt, Parkplatz","{'Verfügbarkeit:': '15.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1.5', 'Anzahl Badezimmer:': '1', 'Etage:': '3', 'Wohnfläche:': '52 m2', 'Letztes Renovationsjahr:': '2016'}",https://www.immoscout24.ch/mieten/4002002265
Zurich,980.–,CHF 800.–,CHF 180.–,2,"45
m2","Burgstrasse 85,",9000 St. Gallen,"Wir vermieten per 1. Juni 2025 oder später nach Vereinbarung eine gemütliche 2-Zi. Wohnung im 4. OG.

Die Wohnung ist wie folgt ausgestattet:

- Küche mit Keramikkochherd (kein Geschirrspüler)
- Bad/WC mit Fenster
- Laminat und Plattenbeläge
- Schlupf in Küche und Schlafzimmer
- Reduit im Treppenhaus

Die Bushaltestelle ist nur wenige Gehminuten entfernt.
Einkaufsmöglichkeiten sowie das Zentrum befinden sich in der Nähe.
Parkmöglichkeiten finden Sie in der umliegenden blauen Zone.

Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"".",,"{'Verfügbarkeit:': '01.06.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': '4', 'Wohnfläche:': '45 m2', 'Baujahr:': '1950'}",https://www.immoscout24.ch/mieten/4001997490
Zurich,790.–,CHF 690.–,CHF 100.–,1,N/A,"Redingstrasse 8,",9000 St. Gallen,"Wir vermieten eine charmante 1 Zimmer-Wohnung, ideal für Einzelpersonen oder Pendler. Die Wohnung bietet folgendes:
geräumiger Gang mit diversen Wandschränken für zusätzlichen Stauraum
lichtdurchflutetes Zimmer mit integrierter kleiner Küche,
kleines Badezimmer mit Dusche, Toilette und Lavabo
eigenes Kellerabteil zur exklusiven Nutzung
Waschküche zur Mitbenutzung
Diese Wohnung liegt in einer ruhigen Gegend nahe der Universität St. Gallen und bietet eine gute Anbindung an öffentliche Verkehrsmittel und Einkaufsmöglichkeiten.

Interesse? Wir freuen uns über Ihre Anfrage.",,"{'Verfügbarkeit:': '01.07.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1'}",https://www.immoscout24.ch/mieten/4001994505
Zurich,1’230.–,CHF 1’000.–,CHF 230.–,2.5,N/A,"Oststrasse 19,",9000 St. Gallen,"Wir vermieten per sofort oder nach Vereinbarung eine zentral gelegene 2.5 Zimmer Wohnung.

In unmittelbarer Nähe befindet sich das Grossackerzentrum (Silberturm) mit zahlreichen Geschäften für den täglichen Bedarf. Die öffentlichen Verkehrsmittel sowie der Autobahnanschluss können innert weniger Gehminuten erreicht werden.

Die Wohnung überzeugt mit einem optimalen Grundriss und zwei Balkonen.

- offene Küche mit Glaskeramikherd
- grosszügiger Wohn- und Essbereih mit Parkett
- Bad/WC
- 2 Balkone
- Kellerabteil

Ein Parkplatz kann für CHF 50.00 pro Monat dazu gemietet werden.

Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"".

Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie die Möglichkeit sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.",,"{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': '1'}",https://www.immoscout24.ch/mieten/4001984304
